REDE;SUBREDE;TIPO;CODIGO;CLIENTE;BAIRRO;CIDADE;CLASSE ;LATITUDE;LONGITUDE;PRODUTO;VENDA;DEVOLUCAO;% DEV
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;MISTURA DE REQUEIJAO LIGHT DIPAULA 400G;0;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;MISTURA DE REQUEIJAO TRAD DIPAULA 200G;29,6;7,4;25,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;MISTURA DE REQUEIJAO TRAD DIPAULA 400G;0;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;NATA COM SAL VALE MILK 200G;0;46,9;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;QUEIJO COALHO LIGHT VALE MILK 500G;32,916;168,7899636;512,79%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;QUEIJO COALHO TRAD VALE MILK 4KG;0;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;QUEIJO COALHO TRAD VALE MILK 500G;578,28;568,890007;98,38%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;QUEIJO COALHO ZERO LAC VALE MILK 500G;81,816;101,2200084;123,72%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;QUEIJO MINAS FRESCAL LIGHT VALE MILK 250G;41,076;41,0800098;100,01%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;QUEIJO MINAS FRESCAL TRAD VALE MILK 250G;77,326;108,5599592;140,39%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;QUEIJO MINAS FRESCAL ZERO VALE MILK 250G;87,12;75,15;86,26%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;REQUEIJAO BISNAGA VALE MILK 400G;0;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;REQUEIJAO LIGHT VALE MILK 200G;0;86,8;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;REQUEIJAO LIGHT VALE MILK 400G;225,6;9;3,99%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;REQUEIJAO TRAD VALE MILK 200G;74,4;148,8;200,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;REQUEIJAO TRAD VALE MILK 400G;225,6;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;REQUEIJAO ZERO LAC VALE MILK 200G;168;42;25,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;RICOTA VALE MILK 200G;74,925;68,6199279;91,58%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;Total;3713,459;2385,609876;64,24%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;Total;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;;3713,459;2385,609876;64,24%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;BEBIDA LACTEA  BANDEJA MORANGO VALEMILK 540G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;BEBIDA LACTEA BANDEJA MOR/SF VALEMILK 540G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;BEBIDA LACTEA BANDEJA MORANGO DIPAULA 510G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;BEBIDA LACTEA DE AMEIXA VALE MILK 900G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;BEBIDA LACTEA DE GOIABA VALE MILK 900G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;BEBIDA LACTEA DE GRAVIOLA VALE MILK 900G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;BEBIDA LACTEA DE MORANGO DIPAULA 900G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;BEBIDA LACTEA DE MORANGO VALE MILK 450G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;BEBIDA LACTEA DE MORANGO VALE MILK 900G;436,8;35,5;8,13%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 450G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 900G;195,6;43,1;22,03%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;COALHADA DESNATADA VALE MILK 140G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;COALHADA INTEGRAL VALE MILK 140G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;DOCE DE LEITE VALE MILK 400G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;DOCE DE LEITE ZERO LACT VALE MILK 300G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;GAR IOG TRIPLO ZERO AMEIXA VALE MILK 170G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;GAR IOG TRIPLO ZERO MORANGO VALE MILK 170G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;GAR IOGURTE AMEIXA VALE MILK 170G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;GAR IOGURTE MORANGO VALE MILK 170G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;GAR IOGURTE MORANGO VALE MILK 900G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;GAR IOGURTE SALADA DE FRUTAS VALE MILK 170G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;GAR IOGURTE SALADA DE FRUTAS VALE MILK 900G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;IOGURTE BICAMADA MORANGO VALE MILK 130G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;IOGURTE NATURAL DESNATADO VALE MILK 150G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;IOGURTE NATURAL INTEGRAL VALE MILK 150G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;IOGURTE NATURAL LAR/CEN/MEL VALE MILK 150G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;MANTEIGA DA TERRA VALE MILK 190G;162;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;MANTEIGA GHEE VALE MILK 160G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;MANTEIGA GHEE VALE MILK 3KG;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;MANTEIGA VALE MILK 200G;117,6;9,8;8,33%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;MANTEIGA VALE MILK 500G;258;64,5;25,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;MISTURA DE REQUEIJAO LIGHT DIPAULA 200G;192;28;14,58%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;MISTURA DE REQUEIJAO LIGHT DIPAULA 400G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;MISTURA DE REQUEIJAO TRAD DIPAULA 200G;288;12;4,17%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;MISTURA DE REQUEIJAO TRAD DIPAULA 400G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;NATA COM SAL VALE MILK 200G;126;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;QUEIJO COALHO LIGHT VALE MILK 500G;116,85;20,5;17,54%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;QUEIJO COALHO TRAD VALE MILK 4KG;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;QUEIJO COALHO TRAD VALE MILK 500G;1010,24;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;QUEIJO COALHO ZERO LAC VALE MILK 500G;211,2;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;QUEIJO MINAS FRESCAL LIGHT VALE MILK 250G;250,69;96,75;38,59%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;QUEIJO MINAS FRESCAL TRAD VALE MILK 250G;205,97;69,3899804;33,69%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;QUEIJO MINAS FRESCAL ZERO VALE MILK 250G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;REQUEIJAO BISNAGA VALE MILK 400G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;REQUEIJAO LIGHT VALE MILK 200G;156;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;REQUEIJAO LIGHT VALE MILK 400G;432;36;8,33%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;REQUEIJAO TRAD VALE MILK 200G;156;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;REQUEIJAO TRAD VALE MILK 400G;1080;423;39,17%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;REQUEIJAO ZERO LAC VALE MILK 200G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;RICOTA VALE MILK 200G;0;0;0,00%
REDE UNIFORCA;EXITO;SUBREDE;715;EXITO - PRQ POTIRA III;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;Total;5394,95;838,5399804;15,54%
REDE UNIFORCA;EXITO;SUBREDE;715;Total;PARQUE GUADALAJARA (JUREMA);CAUCAIA;C;-3.767533;-38.6248232;;5394,95;838,5399804;15,54%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;BEBIDA LACTEA  BANDEJA MORANGO VALEMILK 540G;320;40;12,50%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;BEBIDA LACTEA BANDEJA MOR/SF VALEMILK 540G;1990;56;2,81%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;BEBIDA LACTEA BANDEJA MORANGO DIPAULA 510G;360;32;8,89%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;BEBIDA LACTEA DE AMEIXA VALE MILK 900G;399,6;3,7;0,93%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;BEBIDA LACTEA DE GOIABA VALE MILK 900G;222;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;BEBIDA LACTEA DE GRAVIOLA VALE MILK 900G;310,8;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;BEBIDA LACTEA DE MORANGO DIPAULA 900G;2260,8;5,6;0,25%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;BEBIDA LACTEA DE MORANGO VALE MILK 450G;0;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;BEBIDA LACTEA DE MORANGO VALE MILK 900G;666;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 450G;0;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 900G;310,8;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;COALHADA DESNATADA VALE MILK 140G;85,1;11,5;13,51%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;COALHADA INTEGRAL VALE MILK 140G;82,8;20,7;25,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;DOCE DE LEITE VALE MILK 400G;474;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;DOCE DE LEITE ZERO LACT VALE MILK 300G;0;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;GAR IOG TRIPLO ZERO AMEIXA VALE MILK 170G;150;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;GAR IOG TRIPLO ZERO MORANGO VALE MILK 170G;150;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;GAR IOGURTE AMEIXA VALE MILK 170G;41,4;4,6;11,11%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;GAR IOGURTE MORANGO VALE MILK 170G;110,4;4,6;4,17%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;GAR IOGURTE MORANGO VALE MILK 900G;228;60,8;26,67%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;GAR IOGURTE SALADA DE FRUTAS VALE MILK 170G;82,8;42,3;51,09%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;GAR IOGURTE SALADA DE FRUTAS VALE MILK 900G;136,8;38;27,78%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;IOGURTE BICAMADA MORANGO VALE MILK 130G;270;72,5;26,85%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;IOGURTE NATURAL DESNATADO VALE MILK 150G;95;5;5,26%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;IOGURTE NATURAL INTEGRAL VALE MILK 150G;300;7,5;2,50%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;IOGURTE NATURAL LAR/CEN/MEL VALE MILK 150G;120;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;MANTEIGA DA TERRA VALE MILK 190G;0;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;MANTEIGA GHEE VALE MILK 160G;0;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;MANTEIGA GHEE VALE MILK 3KG;0;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;MANTEIGA VALE MILK 200G;223,2;27,6;12,37%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;MANTEIGA VALE MILK 500G;240;224,5;93,54%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;MISTURA DE REQUEIJAO LIGHT DIPAULA 200G;177,6;18,5;10,42%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;MISTURA DE REQUEIJAO LIGHT DIPAULA 400G;0;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;MISTURA DE REQUEIJAO TRAD DIPAULA 200G;266,4;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;MISTURA DE REQUEIJAO TRAD DIPAULA 400G;0;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;NATA COM SAL VALE MILK 200G;241,2;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;QUEIJO COALHO LIGHT VALE MILK 500G;145,314;9,75;6,71%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;QUEIJO COALHO TRAD VALE MILK 4KG;0;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;QUEIJO COALHO TRAD VALE MILK 500G;1183,332;121,8;10,29%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;QUEIJO COALHO ZERO LAC VALE MILK 500G;155,652;54,6;35,08%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;QUEIJO MINAS FRESCAL LIGHT VALE MILK 250G;80,892;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;QUEIJO MINAS FRESCAL TRAD VALE MILK 250G;115,374;32,8;28,43%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;QUEIJO MINAS FRESCAL ZERO VALE MILK 250G;44,46;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;REQUEIJAO BISNAGA VALE MILK 400G;0;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;REQUEIJAO LIGHT VALE MILK 200G;148,8;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;718;COMPREMAX - JUREMA;PARQUE ALBANO;CAUCAIA;C;-3.77334061;-38.62707738;REQUEIJAO LIGHT VALE MILK 400G;349,2;72;20,62%
